Date,Time,Time Zone,Category,Item,Qty,Price Point Name,SKU,Modifiers Applied,Gross Sales,Discounts,Net Sales,Tax,Transaction ID,Payment ID,Device Name,Notes,Details,Event Type,Location,Dining Option,Customer ID,Customer Name,Customer Reference ID,Unit,Count,Itemization Type,Fulfillment Note,Channel,Token,Card Brand,PAN Suffix
2025-08-04,15:17:46,America/Vancouver,Admission,Admission ADULT,1.0,Regular,"","",$5.00,$0.00,$5.00,$0.00,3lBlMQVK31XL7rpeatdIgkmeV,p00wxLDFOTVkwTLkCxPSkB9pvaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/3lBlMQVK31XL7rpeatdIgkmeV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,Interac,4769
2025-08-04,15:17:46,America/Vancouver,Admission,Admission CHILD,1.0,Regular,"","",$3.00,$0.00,$3.00,$0.00,3lBlMQVK31XL7rpeatdIgkmeV,p00wxLDFOTVkwTLkCxPSkB9pvaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/3lBlMQVK31XL7rpeatdIgkmeV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,K7IAU2HC5FARBSCQENZ2UFSU,Interac,4769
2025-08-04,15:07:48,America/Vancouver,Admission,Admission ADULT,4.0,Regular,"","",$20.00,$0.00,$20.00,$0.00,LBoiFZ8OvYY51mBk0ldWmgyeV,PzwpCoUOMkTpD6v7H3hBfqz7uaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/LBoiFZ8OvYY51mBk0ldWmgyeV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,4,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,Visa,4382
2025-08-04,15:02:53,America/Vancouver,Admission,Admission - Family Day Pass,1.0,Regular,"","",$15.00,$0.00,$15.00,$0.00,nZPPFOYV63Rlw9yn7LJyVnmeV,rLzeJ6OZ6Y5ghmOPjJSoTzFCuaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/nZPPFOYV63Rlw9yn7LJyVnmeV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,TIOMCIEQ2JEIZ7EYDF5KKM2U,Visa,8515
2025-08-04,13:50:52,America/Vancouver,Admission,Admission - Family Day Pass,1.0,Regular,"","",$15.00,$0.00,$15.00,$0.00,xkoYo640uSdkPhydmw9Lucmvp0CZY,dMx3x3Pso66JqbBFSZ8C6Us3YnJZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/xkoYo640uSdkPhydmw9Lucmvp0CZY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,TIOMCIEQ2JEIZ7EYDF5KKM2U,"",""
2025-08-04,13:36:50,America/Vancouver,Admission,Admission - Family Day Pass,1.0,Regular,"","",$15.00,$0.00,$15.00,$0.00,9eCu3uVKA3GA3MSfLmeJ1f6eV,RIWTUUGOmwXt3pkyQGORDGBNvaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/9eCu3uVKA3GA3MSfLmeJ1f6eV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,TIOMCIEQ2JEIZ7EYDF5KKM2U,Visa,4417
2025-08-04,13:36:50,America/Vancouver,Admission,Admission ADULT,1.0,Regular,"","",$5.00,$0.00,$5.00,$0.00,9eCu3uVKA3GA3MSfLmeJ1f6eV,RIWTUUGOmwXt3pkyQGORDGBNvaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/9eCu3uVKA3GA3MSfLmeJ1f6eV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,Visa,4417
2025-08-04,12:39:55,America/Vancouver,Admission,Admission ADULT,1.0,Regular,"","",$5.00,$0.00,$5.00,$0.00,t2ecN1m7PTYDnYZVeh8W8QkeV,TBsgWXaym7JzI9cFvGUTspI8uaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/t2ecN1m7PTYDnYZVeh8W8QkeV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,Visa,1012
2025-08-04,12:38:59,America/Vancouver,Admission,Admission - Family Day Pass,1.0,Regular,"","",$15.00,$0.00,$15.00,$0.00,JAM6KSJGKly7ila2pvTnX4keV,PJbZyYYOrIbyba4rpAACXEkouaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/JAM6KSJGKly7ila2pvTnX4keV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,TIOMCIEQ2JEIZ7EYDF5KKM2U,Mastercard,5581
2025-08-04,12:37:21,America/Vancouver,Admission,Admission ADULT,2.0,Regular,"","",$10.00,$0.00,$10.00,$0.00,f7eDq7IioGq2JlHEhVrCvBmeV,VGspl6oQZVnS7pigJmh9MQ7GuaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/f7eDq7IioGq2JlHEhVrCvBmeV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,2,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,Interac,4996
2025-08-04,12:37:21,America/Vancouver,Admission,Admission CHILD,1.0,Regular,"","",$3.00,$0.00,$3.00,$0.00,f7eDq7IioGq2JlHEhVrCvBmeV,VGspl6oQZVnS7pigJmh9MQ7GuaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/f7eDq7IioGq2JlHEhVrCvBmeV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,K7IAU2HC5FARBSCQENZ2UFSU,Interac,4996
2025-08-04,11:28:00,America/Vancouver,Admission,Admission ADULT,1.0,Regular,"","",$5.00,$0.00,$5.00,$0.00,t89Oh6qHWR7H30OfyLqMnJueV,zH3gmzVckRDSVvMdZfZRFIuOuaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/t89Oh6qHWR7H30OfyLqMnJueV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,Interac,8189
2025-08-04,11:28:00,America/Vancouver,Admission,Admission CHILD,1.0,Regular,"","",$3.00,$0.00,$3.00,$0.00,t89Oh6qHWR7H30OfyLqMnJueV,zH3gmzVckRDSVvMdZfZRFIuOuaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/t89Oh6qHWR7H30OfyLqMnJueV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,K7IAU2HC5FARBSCQENZ2UFSU,Interac,8189
2025-08-04,10:58:29,America/Vancouver,Admission,Admission ADULT,1.0,Regular,"","",$5.00,$0.00,$5.00,$0.00,VQPbtnhtvFmprOuSvNMtEulA71WZY,brrWuBP4mx1MhyfBGTdQL0ltQSaZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/VQPbtnhtvFmprOuSvNMtEulA71WZY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,"",""
2025-08-04,10:58:29,America/Vancouver,Admission,Admission CHILD,1.0,Regular,"","",$3.00,$0.00,$3.00,$0.00,VQPbtnhtvFmprOuSvNMtEulA71WZY,brrWuBP4mx1MhyfBGTdQL0ltQSaZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/VQPbtnhtvFmprOuSvNMtEulA71WZY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,K7IAU2HC5FARBSCQENZ2UFSU,"",""
2025-08-04,10:35:17,America/Vancouver,Admission,Admission - Family Day Pass,1.0,Regular,"","",$15.00,$0.00,$15.00,$0.00,lewsCdFPBQ6j6tjXAhemCbheV,hS1OYJV1TqYsd1LqbZqY3OcyvaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/lewsCdFPBQ6j6tjXAhemCbheV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,TIOMCIEQ2JEIZ7EYDF5KKM2U,Visa,0158
2025-08-03,16:57:57,America/Vancouver,Admission,Admission ADULT,2.0,Regular,"","",$10.00,$0.00,$10.00,$0.00,h8sgDoAxRuBAQQqMSW1PoVoeV,vbUDv9VN4bti54BTwzIZqlMQvaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/h8sgDoAxRuBAQQqMSW1PoVoeV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,2,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,Interac,7252
2025-08-03,16:56:50,America/Vancouver,Admission,Admission ADULT,1.0,Regular,"","",$5.00,$0.00,$5.00,$0.00,J8W88oRqlyRn66c2PrTrxIneV,dOitEP0AlIlS88wWBrFi95CRvaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/J8W88oRqlyRn66c2PrTrxIneV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,Interac,8850
2025-08-03,16:27:47,America/Vancouver,Admission,Admission ADULT,1.0,Regular,"","",$5.00,$0.00,$5.00,$0.00,hYSgXL93pt5mEVPsAPHlPlOZ9ySZY,Z2zr83IJhf3Rgruky6X6hrCMb5HZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/hYSgXL93pt5mEVPsAPHlPlOZ9ySZY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,"",""
2025-08-03,14:48:13,America/Vancouver,Gift Shop,TShirt 2024 Design,1.0,Regular,"","",$25.00,$0.00,$25.00,$1.75,loxIR3UNONFMESEDxnMmACveV,p6NB6UqOZ3fvRvHr2XegOXB1uaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/loxIR3UNONFMESEDxnMmACveV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,87c038ed-ebf8-4c02-9a84-914a85e35384,Visa,9512
2025-08-03,14:29:04,America/Vancouver,Admission,Admission ADULT,1.0,Regular,"","",$5.00,$0.00,$5.00,$0.00,Z2h3r9Qaipuv6FnzSF8JEneoeVLZY,TlyGkt3QQKdnu5uFaWFmuepgVRKZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/Z2h3r9Qaipuv6FnzSF8JEneoeVLZY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,"",""
2025-08-03,14:28:48,America/Vancouver,Admission,Admission ADULT,3.0,Regular,"","",$15.00,$0.00,$15.00,$0.00,5K1odWRF0orVOxbXu6uyioOld6RZY,zhE0grDS7XbSZVVDD8WyDD1YfVOZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/5K1odWRF0orVOxbXu6uyioOld6RZY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,3,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,"",""
2025-08-03,13:51:44,America/Vancouver,Gift Shop,Sticker - Wolf Eel,1.0,Regular,"","",$6.00,$0.00,$6.00,$0.42,rpenLoYYO5hbPgVKNcyv9J2eV,rVS3pFfdWiiMpg9FxzfWZ2ypuaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/rpenLoYYO5hbPgVKNcyv9J2eV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,5961bce1-d59a-470f-abde-cbe7735c9c3c,Interac,9385
2025-08-03,13:37:36,America/Vancouver,Admission,Admission ADULT,2.0,Regular,"","",$10.00,$0.00,$10.00,$0.00,zpE1mdjkNa46RHrWO6iNqi1eV,pCZ3pZNGz1Oart0gS51SshyCuaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/zpE1mdjkNa46RHrWO6iNqi1eV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,2,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,Mastercard,9802
2025-08-03,13:23:01,America/Vancouver,Admission,Admission ADULT,2.0,Regular,"","",$10.00,$0.00,$10.00,$0.00,BuLxU8YTSqOyNRQthT3qylmD7TWZY,T7dSEqhZKY6E8NoTjNo7zRaxq0HZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/BuLxU8YTSqOyNRQthT3qylmD7TWZY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,2,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,"",""
2025-08-03,12:28:36,America/Vancouver,Admission,Admission ADULT,2.0,Regular,"","",$10.00,$0.00,$10.00,$0.00,D5GMCdOJVRIeAH9rsaclE99ntMeZY,PdDeL1VtOSldeDqsfOZr08aq9PcZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/D5GMCdOJVRIeAH9rsaclE99ntMeZY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,2,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,"",""
2025-08-03,10:56:19,America/Vancouver,Admission,Admission ADULT,2.0,Regular,"","",$10.00,$0.00,$10.00,$0.00,BGHrNuH0jT95KemRALZvi68eV,X1FyjDf0IYQcNz0e2tPeN3zsuaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/BGHrNuH0jT95KemRALZvi68eV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,2,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,Mastercard,5151
2025-08-02,16:36:58,America/Vancouver,Gift Shop,Sticker - NCECS,1.0,Regular,"","",$3.00,$0.00,$3.00,$0.21,Ba3mzTVQXmA5lzRSZOM3UG3eV,fD8Hr0VoUOAE56cYN2gTeEekvaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/Ba3mzTVQXmA5lzRSZOM3UG3eV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,cc7e6273-ee46-4af1-9ab4-18c8df019804,Interac,2556
2025-08-02,16:04:39,America/Vancouver,Admission,Admission ADULT,2.0,Regular,"","",$10.00,$0.00,$10.00,$0.00,ZqnhVlSsDFkmi8aU1ZO18LfeV,DNo5oOfxJVxvAnDkWYwehvffuaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/ZqnhVlSsDFkmi8aU1ZO18LfeV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,2,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,Interac,6808
2025-08-02,15:26:59,America/Vancouver,Admission,Admission ADULT,1.0,Regular,"","",$5.00,$0.00,$5.00,$0.00,L9SIZ3cRUKR66NZIeQsVUT7eV,HprwaY10oIOlGFOqG8Oy0rZbvaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/L9SIZ3cRUKR66NZIeQsVUT7eV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,Mastercard,1654
2025-08-02,15:26:59,America/Vancouver,Admission,Admission SENIOR,1.0,Regular,"","",$3.00,$0.00,$3.00,$0.00,L9SIZ3cRUKR66NZIeQsVUT7eV,HprwaY10oIOlGFOqG8Oy0rZbvaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/L9SIZ3cRUKR66NZIeQsVUT7eV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,IAGAJ4HEFZS2LK6TBQWNBQGW,Mastercard,1654
2025-08-02,12:04:03,America/Vancouver,Admission,Admission - Family Day Pass,1.0,Regular,"","",$15.00,$0.00,$15.00,$0.00,lWsWNekDWGTo0dbaNs7Y8BneV,pWxQcOxa8OJDHuQzFAY7ITNVvaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/lWsWNekDWGTo0dbaNs7Y8BneV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,TIOMCIEQ2JEIZ7EYDF5KKM2U,Interac,1602
2025-08-02,10:59:56,America/Vancouver,Admission,Admission SENIOR,1.0,Regular,"","",$3.00,$0.00,$3.00,$0.00,dGohwz5cPvQ9kL3K7JZqDKZTMISZY,bn1U2vltHsxnj7bsUp5OwS2MKMeZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/dGohwz5cPvQ9kL3K7JZqDKZTMISZY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,IAGAJ4HEFZS2LK6TBQWNBQGW,"",""
2025-08-02,10:53:09,America/Vancouver,Admission,Admission SENIOR,1.0,Regular,"","",$3.00,$0.00,$3.00,$0.00,XbQJB3fpSdXdIYl6XBGtW5oDtiBZY,n5TcAvwD3dfUud2lHmbH0HXkX4aZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/XbQJB3fpSdXdIYl6XBGtW5oDtiBZY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,IAGAJ4HEFZS2LK6TBQWNBQGW,"",""
2025-08-02,10:32:33,America/Vancouver,Admission,Admission - Family Day Pass,1.0,Regular,"","",$15.00,$0.00,$15.00,$0.00,NEhEe2UX1u165xVp73lfCbfeV,Xh1nLHwTcfRLt2jEcqTzAjQdvaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/NEhEe2UX1u165xVp73lfCbfeV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,TIOMCIEQ2JEIZ7EYDF5KKM2U,Interac,4950
2025-08-01,16:51:21,America/Vancouver,Gift Shop,Moon Jelly Socks,1.0,Regular,"","",$15.00,$0.00,$15.00,$1.05,fJVPSKMg5e7xAW1pAaMgLM8eV,F2S6jw3LE6pAdJtYgwWcH8OivaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/fJVPSKMg5e7xAW1pAaMgLM8eV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,d2a56015-a674-4542-9c43-30d1ede4aab0,Interac,6644
2025-08-01,16:51:21,America/Vancouver,Gift Shop,Key Chain,1.0,Regular,"","",$2.68,$0.00,$2.68,$0.19,fJVPSKMg5e7xAW1pAaMgLM8eV,F2S6jw3LE6pAdJtYgwWcH8OivaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/fJVPSKMg5e7xAW1pAaMgLM8eV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,79cbdc8f-3cbe-4558-b671-ab8b562a24cd,Interac,6644
2025-08-01,16:23:02,America/Vancouver,Admission,Admission ADULT,2.0,Regular,"","",$10.00,$0.00,$10.00,$0.00,Z427sP6yOrFa9ca7LAkNcZxeV,ZUGB8ueT4hZ92bPrmjm2bmo7taB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/Z427sP6yOrFa9ca7LAkNcZxeV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,2,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,Visa,4025
2025-08-01,14:50:36,America/Vancouver,Admission,Admission ADULT,2.0,Regular,"","",$10.00,$0.00,$10.00,$0.00,3DAVgE9gC6ICdZvuyoZSw53YOwFZY,x8Y7eHVvppWbNAn2u4uuaAHMlNCZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/3DAVgE9gC6ICdZvuyoZSw53YOwFZY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,2,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,"",""
2025-08-01,13:18:39,America/Vancouver,Admission,Admission ADULT,1.0,Regular,"","",$5.00,$0.00,$5.00,$0.00,9grKlHNuHfWBTlbWd6dTuA0eV,zPnU9x45SFzimXcKvpwCcg6QuaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/9grKlHNuHfWBTlbWd6dTuA0eV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,Visa,1226
2025-08-01,13:18:39,America/Vancouver,Admission,Admission CHILD,1.0,Regular,"","",$3.00,$0.00,$3.00,$0.00,9grKlHNuHfWBTlbWd6dTuA0eV,zPnU9x45SFzimXcKvpwCcg6QuaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/9grKlHNuHfWBTlbWd6dTuA0eV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,K7IAU2HC5FARBSCQENZ2UFSU,Visa,1226
2025-08-01,11:34:47,America/Vancouver,Admission,Admission - Family Day Pass,1.0,Regular,"","",$15.00,$0.00,$15.00,$0.00,TpEbV6ZtUBH8cK2ftuNSOUGiP6fZY,9svQqOex4cr5tRD9Emt9jf16xkQZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/TpEbV6ZtUBH8cK2ftuNSOUGiP6fZY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,TIOMCIEQ2JEIZ7EYDF5KKM2U,"",""
2025-08-01,11:31:48,America/Vancouver,Admission,Admission ADULT,1.0,Regular,"","",$5.00,$0.00,$5.00,$0.00,FcZBCm2mBvvJoy6rtQJzzV3eV,hAaHJ7iC4yDLwqrxNsMVZ4eCuaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/FcZBCm2mBvvJoy6rtQJzzV3eV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,Mastercard,7518
2025-08-01,11:29:19,America/Vancouver,Gift Shop,Admission - CHILD FREE,1.0,Regular,"","",$0.00,$0.00,$0.00,$0.00,VKgDqWzHjd4QlShmmQU5EkleV,jTxOBfFdFVTmOh0mmMZr0M4xuaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/VKgDqWzHjd4QlShmmQU5EkleV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,6XEY6DXE2BYJNONTAYWA3C7W,Visa,9489
2025-08-01,11:29:19,America/Vancouver,Admission,Admission ADULT,1.0,Regular,"","",$5.00,$0.00,$5.00,$0.00,VKgDqWzHjd4QlShmmQU5EkleV,jTxOBfFdFVTmOh0mmMZr0M4xuaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/VKgDqWzHjd4QlShmmQU5EkleV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,Visa,9489
2025-07-28,17:17:35,America/Vancouver,None,Hermit Crab House Fund,1.0,Regular,"","",$12.75,$0.00,$12.75,$0.00,z3lSgIMvHSyV0U2v2FZQSQcXq45YY,1QVhAp1PyUawX3hdZQAZ6wnBPdXZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/z3lSgIMvHSyV0U2v2FZQSQcXq45YY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,32092bb3-1050-49c0-9171-461e57fb824e,"",""
2025-07-28,15:31:44,America/Vancouver,Admission,Admission CHILD,2.0,Regular,"","",$6.00,$0.00,$6.00,$0.00,nb0ncsotVrW5JBqyAkkK9hAfV,rfDjozL5NMkbToGetHUmEfSBwaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/nb0ncsotVrW5JBqyAkkK9hAfV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,2,Physical Good,"",Atlin Promenade,K7IAU2HC5FARBSCQENZ2UFSU,Interac,5157
2025-07-28,15:31:44,America/Vancouver,Admission,Admission ADULT,1.0,Regular,"","",$5.00,$0.00,$5.00,$0.00,nb0ncsotVrW5JBqyAkkK9hAfV,rfDjozL5NMkbToGetHUmEfSBwaB,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/nb0ncsotVrW5JBqyAkkK9hAfV/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,1f168eb7-6e2e-409a-9daf-4b514ad533a8,Interac,5157
2025-07-28,14:52:12,America/Vancouver,Admission,Admission CHILD,3.0,Regular,"","",$9.00,$0.00,$9.00,$0.00,H3YorPzEYj0ismKVZcdMzBpjhPLZY,VmWg6KqBFYbis9PQWMxFqMcT5EFZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/H3YorPzEYj0ismKVZcdMzBpjhPLZY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,3,Physical Good,"",Atlin Promenade,K7IAU2HC5FARBSCQENZ2UFSU,"",""
2025-07-28,14:51:23,America/Vancouver,Admission,Admission - Family Day Pass,1.0,Regular,"","",$15.00,$0.00,$15.00,$0.00,1Y5U6VXkqrWmwslEIWC3n44iilaZY,JmtGQwzXhIV90d8uUtPY7yFdk4BZY,North Coast Ecology Centre,"",https://app.squareup.com/dashboard/sales/transactions/1Y5U6VXkqrWmwslEIWC3n44iilaZY/by-unit/LK5YHD455SWY6,Payment,Atlin Promenade,"","","","",ea,1,Physical Good,"",Atlin Promenade,TIOMCIEQ2JEIZ7EYDF5KKM2U,"",""
